小区,房屋数量,count,均价变动,lng,lat,地址
田林二村,27,54866.0,0.00798402,121.426698,31.176468,田林路65弄1-31号
时代鑫都,41,36451.0,0.009123299999999999,121.466945,31.272177000000003,柳营路529号
圣骊澳门苑,290,76043.0,0.032502800000000005,121.45387099999999,31.25265,澳门路58弄1-48号
玉屏大楼,1,66666.0,,121.41873000000001,31.218374,玉屏南路1号
虹二小区,88,82022.0,0.034174500000000003,121.431656,31.201297999999998,虹桥路693弄
陆翔苑,3,42663.0,0.045135699999999994,121.37714,31.355214,陆翔苑358弄
通海二小区,22,36810.0,-0.021207900000000002,121.471673,31.044963,剑川路201弄
江南二村,77,64040.0,-0.028954,121.46801200000002,31.197794000000002,江南二村
西郊299,77,141843.0,0.00896268,121.37776000000001,31.202509999999997,青溪路299弄
康定路848弄小区,9,122252.0,-0.015243600000000001,121.447102,31.237731,康定路848弄
上海派II,48,32867.0,0.0333228,121.203972,31.299429999999997,于塘南路82弄
大宁金茂府,220,,,121.463509,31.291515999999998,"平型关路1288弄,彭江路399弄"
笠园凯旋坊,29,73774.0,-0.0749182,121.420551,31.228495000000002,凯旋路88弄
怡绿公寓,18,75272.0,-0.0817272,121.487471,31.209502,五里桥路210弄
保利茉莉公馆(二期公寓),59,62855.0,-0.0114559,121.49323700000001,31.100213,浦秀路1535弄
英郡雷丁小城(一期),127,46522.0,0.039512599999999995,121.32630800000001,31.096774,莘砖公路555弄
康平路洋房,190,154398.0,-0.030361900000000004,121.445858,31.209516999999998,康平路
新城馥华里,15,36000.0,,121.28493600000002,31.379521,"成泽路386弄,成泽路385弄"
金色家园,48,87519.0,-0.00262423,121.47463400000001,31.243810999999997,青岛路66弄
华苑小区,30,71102.0,-0.00931699,121.416018,31.222002000000003,遵义路800弄1-28号
望春园,1,17675.0,0.00613576,121.46185700000001,30.90819,菜场路167号
杨泰三村(西区),181,35231.0,0.0145434,121.44386499999999,31.386046999999998,杨泰三村121-195号
虹桥怡和园,84,63780.0,0.021085,121.39976899999999,31.18378,虹梅路2899弄
华能公寓,44,50000.0,,121.488178,31.279558,"东体育会路87号,东体育会支路85号"
东礁一村,104,20833.0,-0.0103832,121.34543899999998,30.729485999999998,龙临街212号
石岚三村,84,59803.0,-0.0281928,121.42863500000001,31.258049,石岚三村
银巷公寓,2,56514.0,-0.0990063,121.40221299999999,31.244773,大渡河路1332弄2号
开隆公寓,96,35437.0,0.00860229,121.488676,31.291944,广灵四路26-28号甲
程家桥路218弄小区,9,28258.0,0.00407388,121.380664,31.191378999999998,程家桥路218弄
万航渡路255号小区,9,143333.0,0.120174,121.44591499999999,31.232104,万航渡路255号
欧阳名邸,156,70324.0,0.005956100000000001,121.493982,31.279740999999998,欧阳路555弄8-16号
盛安家园,22,56643.0,0.0289255,121.470775,31.311744,场中路916弄
高安路18弄洋房,58,159636.0,-0.0443617,121.45379299999999,31.205996000000003,高安路700弄
久事西郊花园,266,63900.0,0.0382051,121.313207,31.185121000000002,老沪青平公路168号
元吉小区(西区),13,23456.0,0.00344592,121.392271,31.047671,元江路4600弄
春江三月公寓,23,26956.0,-0.056231399999999994,121.238625,31.193872999999996,凤强塘路1000弄1-22号
馨佳园九街坊,9,38085.0,-0.0224831,121.373227,31.368093,韶山路348弄
莘闵花园,22,36382.0,0.00570296,121.40768200000001,31.070253000000005,颛盛路35弄
西康路197号小区,48,154192.0,0.07904580000000001,121.45725,31.235941999999998,西康路197号
丽水湾,202,19282.0,,121.39331899999999,30.902382,"三城路455弄,三民路561弄"
东风公寓,42,23887.0,0.0174977,121.27468,31.176669,盈港东路2068弄
西凌新邨,691,74493.0,,121.493808,31.210441999999997,"西凌家宅路27弄,西藏南路1374弄,制造局路365弄,西凌家宅路137弄,制造局路455弄,西凌家宅路111弄,制造局路567弄"
紫藤一村,248,50367.0,0.00675112,121.414897,31.139670000000002,紫藤一村
华润中央公园(一期北区别墅),19,51474.0,0.0306041,121.32072,31.32048,浩翔路99弄
襄阳南路510弄小区,14,137150.0,-0.036480599999999995,121.46429199999999,31.210875,襄阳南路510弄
四元路20弄小区,15,35946.0,0.0017374000000000003,121.440297,31.419228999999998,四元路20弄
云海苑,71,97822.0,0.0151598,121.470972,31.234831,青海路128-138号
万达广场(商住楼),116,19157.0,-0.0220714,121.249851,31.063213,广富林路658弄
三元公寓,19,38982.0,0.0365246,121.33221499999999,31.13431,九亭大街586弄
真光一街坊,10,58689.0,-0.0008424169999999999,121.39672900000001,31.258840000000003,真北路2087弄
现代缘墅,31,61613.0,0.0314976,121.38238899999999,31.132425,水清路1028弄
绿地漕泾新苑(一期),48,13066.0,-0.0150019,121.412673,30.803372999999997,富漕路460弄
宝北小区,27,53290.0,-0.0228865,121.37861200000002,31.194728,程家桥路80弄
名门世家,20,48190.0,-0.284699,121.41281000000001,31.085707,老沪闵路2788弄
东泉小区(西块),171,61846.0,0.0378848,121.44978,31.162020000000002,"东泉路65弄,东泉路51弄,东泉路105弄"
臻果国际,18,71912.0,-0.021862700000000002,121.38089,31.175177,虹泉路1051弄3号
徐汇新湖云庭,143,66727.0,,121.467279,31.198553999999998,"小木桥路518弄,小木桥路538弄"
广汇花苑,22,68236.0,0.0363367,121.461197,31.197833000000003,东安路271弄1-2号
锦绿新城,255,64697.0,-0.0329912,121.426976,31.240345,曹杨路303弄
香花桥路20弄小区,9,76086.0,-0.000919166,121.43183700000002,31.209878000000003,香花桥路20弄
剑川路10弄小区,30,22521.0,0.0461858,121.484674,31.051561,剑川路10弄
高安路78弄小区,19,151789.0,0.21096399999999998,121.45278,31.206732000000002,高安路78弄
中星富林名庭,187,38331.0,0.014800200000000001,121.212944,31.067494,龙腾路1015弄
新地苑,60,68174.0,-0.00595754,121.497542,31.227976,复兴东路701弄1-3号
四川中路126弄小区,11,94075.0,-0.271125,121.49689599999999,31.240209999999998,四川中路126弄
康健公寓,57,63678.0,-0.01815,121.427798,31.1627,桂林东街218弄
殷馨花苑,2,48751.0,-0.0295267,121.49883700000001,31.325645,殷高路16弄1-4号
龙柏三村龙兴苑,4,51936.0,0.00455204,121.37480500000001,31.185693,白樟路350弄
松富小区,5,24891.0,0.015300399999999999,121.335624,31.127838,沪亭南路2046号
绿洲华庭苑(公寓),56,35088.0,-0.0369945,121.225329,31.038119000000002,思贤路888弄
育绿小区,40,18243.0,-0.00567571,121.299547,31.345906,育绿路301弄
鼎秀园,49,50844.0,-0.0124018,121.37159199999999,31.261151,铜川路2655弄
新华大厦,27,52155.0,-0.135692,121.428545,31.209859,新华路543号
龙潭苑北,9,30031.0,-0.00324467,121.23789599999999,31.016476,中山二路182弄
新城香溢都荟,23,23512.0,-0.292722,121.266329,31.370151,回城南路930弄
科宁公寓,28,69599.0,-0.054580899999999995,121.416976,31.222446,中山西路340号
上院(北区公寓),58,34558.0,-0.0249845,121.458891,30.944694000000002,韩村路780弄
绿家园,11,38024.0,-0.0495866,121.42594299999999,31.019472999999998,东川路2091弄
勇盛公寓,10,19835.0,-0.000708764,121.260669,31.402712,棋盘路1080弄
普雄馨苑,139,63119.0,-0.00208798,121.43073400000002,31.243032,普雄路26弄
兴国路82号洋房,59,252454.0,0.00313085,121.442623,31.215996,兴国路82号
永福路72弄小区,32,159454.0,-0.0147717,121.449655,31.216442999999998,永福路72弄
望族新苑,142,61675.0,-0.0106535,121.40443700000002,31.145095,万源路400弄
华通公寓,11,65484.0,0.038299599999999996,121.45386200000002,31.240521,西康路520号
半岛豪门(别墅),50,50995.0,0.00694299,121.386872,31.141956,虹莘路1955弄
长乐二村,28,8445.0,-0.0365912,121.423523,31.768096999999997,长征公路
马陆街248弄小区,9,28990.0,-0.00131854,121.289901,31.339968,马陆街248弄
蓝宝石公寓,48,109090.0,,121.458413,31.226252000000002,巨鹿路741号
邢长小区,21,61650.0,0.0844972,121.49291699999999,31.265849,"邢家桥北路173弄,长春路126弄"
现代御墅,66,19293.0,-0.0965908,121.368277,30.744536,卫清路2588弄
上海阳城,11,57159.0,-0.0670953,121.401982,31.126616,罗锦路888弄七支弄
仁德坊,18,57619.0,0.0905765,121.489923,31.309615,仁德路390弄
南苑九村,29,31045.0,0.07863869999999999,121.24666699999999,31.365726000000002,良舍路233弄
长江路440弄小区,4,38912.0,0.0222541,121.49708500000001,31.354316999999998,长江路440弄10-36号
高邮路50弄小区,39,123936.0,-0.036049300000000006,121.444149,31.216158,高邮路50弄
白场小区,10,28105.0,-0.00747449,121.441903,31.11672,老沪闵路1498弄
金领华庭,43,66998.0,-0.00346105,121.41310800000001,31.147399,古美路350弄
利西路125弄小区,9,72129.0,-0.0185207,121.43521799999999,31.221033000000002,利西路125弄
风云汇恬园,27,79548.0,-0.026704900000000004,121.429322,31.214979,延安西路1448弄
久耕小区,46,65928.0,-0.00767166,121.49723600000002,31.257846,峨嵋路366弄
万都花园,39,63683.0,0.049235400000000006,121.410904,31.239894,杨柳青路118弄
元丰天山花园,147,66437.0,-0.0302796,121.386918,31.22223,天山路88弄
三湘四季花城玫瑰苑,41,45282.0,0.015486000000000002,121.23619,31.05828,梅家滨路1508弄
芷江西路270弄小区,27,60808.0,-0.0102902,121.467799,31.263389,芷江西路270弄
伯龙公寓,9,52925.0,-0.299048,121.4548,31.239534999999997,西康路446号
龚家宅,10,59959.0,0.0174254,121.45158,31.261412,交通路1459弄
南普庆里,27,108407.0,-0.0106279,121.48107900000001,31.223049,马当路318弄
登云公寓,18,77520.0,0.11025399999999999,121.441849,31.20917,淮海中路2068号
襄阳南路整幢新里,11,111502.0,-0.06572489999999999,121.464335,31.210562,襄阳南路514弄
马泾桥三村,36,27473.0,-0.00745715,121.420383,31.424540999999998,月罗公路468弄
美丽家园,56,44401.0,0.0421375,121.38699199999999,31.099957,莘西南路128弄
长丰坊,394,71671.0,0.00470189,121.42211499999999,31.15992,桂林西街47弄1-94号
水电路1320弄小区,9,50324.0,-0.0976997,121.48337,31.297598999999998,水电路1320弄
恒德苑,11,35858.0,-0.0366043,121.43316599999999,31.411201000000002,德都路58弄
明丰新纪苑,85,63237.0,0.0160715,121.46031599999999,31.132058,华发路99弄
达安御廷花园(公寓),23,19522.0,-0.00133006,121.421318,31.634386,玉环路8弄
云间苑,2,34092.0,0.44391800000000003,121.36097600000001,31.100993,新南路242弄
天台家园(北区),29,75663.0,0.026423400000000003,121.38973999999999,31.218363,新渔东路550弄
云翔佳苑,1,30676.0,-0.046558999999999996,121.303105,31.305903999999998,嘉年路650弄
首长公寓,57,109518.0,0.0638523,121.452274,31.207924,高安路60-62号
樱花新村,92,19597.0,0.00296842,121.290722,31.334696,育兰路40弄7-27号
广厦公寓,29,67676.0,0.011123000000000001,121.422528,31.186359000000003,钦州北路475号
璟储新和湾(商住楼),52,16841.0,0.0322403,121.337847,31.45625,沪太路8399弄
桃园公寓,20,25323.0,0.0362904,121.24925800000001,31.394496000000004,"城中路285号,287号"
季景铭郡,50,47916.0,0.0109021,121.326625,31.29052,古猗园南路355弄
大上海国际花园伦敦园,20,58404.0,0.10899500000000001,121.383528,31.167131,漕宝路1555弄5区
宝菊新家园,217,32404.0,-0.0159885,121.232257,31.391653,红石路699弄
共康雅苑(二期),19,36762.0,-0.046267199999999994,121.429754,31.336677,大康路891弄
淮海中路603号小区,9,96981.0,-0.0019592,121.47438999999999,31.225548999999997,淮海中路603号
共富富都园,77,42355.0,0.030827099999999996,121.43501499999999,31.353547,联泰路158弄
象屿郦庭(北区),11,62336.0,0.044742000000000004,121.483975,31.335184,一二八纪念东路519弄
南李苑小区,10,37817.0,-0.0741507,121.387974,31.275146000000003,真南路895弄
卢湾城市花园,74,89122.0,-0.00960445,121.484746,31.200018,鲁班路738弄
东安公寓,55,84672.0,0.00842798,121.45040900000001,31.241051000000002,昌平路645弄
淞虹公寓,115,62199.0,0.00338653,121.36485900000001,31.218681,福泉路255弄
朱梅小区,153,53719.0,-0.014502200000000002,121.419721,31.135133000000003,上中西路925弄
杰圣家苑,18,60816.0,0.025079300000000002,121.480989,31.327285999999997,殷高西路331弄
兴源经济小区,3,24163.0,-0.000409405,121.242131,31.039425,谷阳北路126号
原水小区,19,83149.0,0.242813,121.43704,31.222842,江苏路502弄20支弄
绿地清猗园(二期),129,49468.0,0.0293132,121.32273,31.303352,德华路80弄
科苑新村,219,77895.0,0.0186081,121.439328,31.169392,科苑新村
星俪苑,139,45822.0,-0.00852873,121.354354,31.103374,莘松路1288弄601-1014号
同济佳苑,77,105250.0,0.028004400000000006,121.443987,31.236666999999997,康定路1033号
练祁佳苑,67,35156.0,0.09428210000000001,121.238895,31.378490000000003,沪宜公路4199弄
嘉禾名邸,79,32363.0,0.0199702,121.23898999999999,31.017534,乐都支路85弄
武宁一村,67,67449.0,0.19883800000000001,121.43196699999999,31.245787,武宁一村
复地金石湾领墅,49,10394.0,-0.0360911,121.36935,30.754513,浦卫公路16299弄
徐汇华安公寓,4,60895.0,-0.020240400000000002,121.461647,31.191581,龙华路1837弄9-10号
梅陇六村,146,57999.0,0.011475200000000001,121.42596999999999,31.139623999999998,上中西路
水岸豪庭,317,72800.0,-0.018554400000000002,121.428101,31.234185999999998,白玉路669弄
春申丽园一期,30,59380.0,0.0778732,121.393398,31.104983,春申路3799弄18支弄
和玉苑,105,64356.0,0.00506051,121.4727,31.269571999999997,西藏北路1308弄
三泉路1051弄小区,15,31920.0,0.00518067,121.44713600000001,31.325865999999998,三泉路1051弄
曹杨七村,82,59081.0,0.00408172,121.417401,31.245375,曹杨七村
科汇公寓,29,93225.0,-0.0472039,121.447966,31.199957,天钥桥路69弄
湖光月色嘉贤庄(公寓),6,23636.0,-0.0222758,121.276058,31.397434999999998,塔城东路288弄
复兴小区,58,69200.0,0.0247004,121.498672,31.22833,复兴东路663弄
肇嘉浜路193弄小区,29,78900.0,-0.16411900000000001,121.471755,31.208445,肇嘉浜路193弄
白银时代尚苑(三期),69,39243.0,-0.0250274,121.25005700000001,31.350857,云屏路1286弄
湖畔佳苑(别墅),1587,57883.0,0.0177197,121.312099,31.177084999999998,沪青平公路1517弄
佳日公寓,29,70902.0,0.064273,121.49427299999999,31.230244,方浜中路523号
莘松六村,31,48527.0,0.00305484,121.374976,31.113157,莘谭路448弄
新洲小区B区,21,13701.0,0.116409,121.21709299999999,30.89382,贸易南路240弄
保利星海屿筑,119,41591.0,0.0603433,121.260347,31.356189,高台路533弄
锦延大楼,11,76265.0,-0.0604554,121.46093300000001,31.22877,延安中路849号
体育公寓,19,67636.0,-0.0113051,121.43531999999999,31.180459000000003,田林东路360弄
延武机电大楼,48,78000.0,,121.43778799999998,31.219031,"延安西路1020号,延安西路1000号"
海悦花园,481,97562.0,0.016829900000000002,121.481321,31.207611,鲁班路388弄
南李苑小区,10,34778.0,-0.06301509999999999,121.38814599999999,31.273728000000002,真南路843弄95支弄
新空间家园,59,59492.0,-0.00280729,121.40113500000001,31.115838,莘朱路651弄
恒龙尚品嘉苑,73,34964.0,0.0111569,121.461676,30.941888,陈桥路599弄
龙湖好望山(公寓),267,41241.0,-0.00184774,121.23148700000002,31.061534,人民北路2908弄
江南御府,19,66715.0,0.071838,121.36255600000001,31.157546000000004,宝南路508弄29-51号
春申丽园二期,1,60597.0,0.0323028,121.395004,31.105161,春申路3799弄33支弄
华寰公寓,39,55613.0,-0.013890399999999999,121.47804099999999,31.279331,水电路76弄
昌鑫协和园,154,54214.0,0.0210761,121.455528,31.332484,一二八纪念路811弄
宁和小区,18,85667.0,,121.456571,31.280079999999998,大宁路550-598号
嘉钟花苑,27,27408.0,-0.10971199999999999,121.25655900000001,31.39575,李园二村132-138号
永业里,9,98918.0,,121.49464499999999,31.22545,静修路10弄
丽水豪庭(别墅),1,29381.0,0.030760500000000003,121.293807,31.118999,沪松公路2517弄86支弄
隆达公寓,32,63094.0,0.0826101,121.48385400000001,31.269415000000002,横浜路206弄
都市富苑,114,46157.0,0.049679400000000005,121.42621399999999,31.049277000000004,都市路778弄
长泰西郊别墅,942,54408.0,0.00413915,121.29508200000001,31.096565000000002,泗砖南路1500弄
为乐公寓,11,127450.0,,121.45251,31.217534999999998,复兴西路34号
诸新一村,21,28295.0,-0.025206,121.29848899999999,31.21185,平乐路168号
皇府别墅,10,40482.0,-0.128671,121.33021399999998,31.270181,曹安公路2795号
天府小区,9,51534.0,-0.147852,121.40219599999999,31.216490000000004,芙蓉江路177弄
九久花园,40,34554.0,0.027924900000000002,121.31871000000001,31.143303000000003,博安路32弄
海畔家园,7,15471.0,0.0514394,121.473455,30.832775,苍工路295弄
祥腾东平森林1号,61,27603.0,-0.0461613,121.479902,31.681365000000003,北沿公路2151弄
南辉小区,98,99110.0,0.0221049,121.43561299999999,31.223515999999996,"宣化路57弄,宣化路113弄,宣化路41-137号(单)"
长乐路460弄小区,10,165171.0,0.0902222,121.46448500000001,31.227157000000002,长乐路460弄
建国西路130弄小区,18,143985.0,0.0257817,121.471046,31.214189,建国西路130弄
万科南桥传奇,94,40000.0,,121.46086399999999,30.936656,"国顺路668弄,国顺路669弄"
上置名人天地,76,39712.0,-0.016315899999999998,121.376972,31.407491999999998,美兰湖路8弄
大德公寓,21,63210.0,0.07269489999999999,121.459997,31.238587,江宁路293号
金泰园,14,26783.0,-0.00577422,121.492274,31.375746999999997,泰和路710弄
郁金香花苑,170,82724.0,-0.00463247,121.47652,31.207059,斜土路810弄
水景苑,15,81000.0,,121.476744,31.244564,"新闸路166号,新闸路168号"
宝钢八村,53,44190.0,-0.00905565,121.485575,31.413796,宝钢八村
上置香岛原墅(公寓),61,38230.0,-0.0389435,121.36436599999999,31.41705,美丰路88弄
方宝佳苑,29,18154.0,-0.000734524,121.22573,31.326094,泰富路236弄
玫瑰别墅,9,201511.0,,121.45194199999999,31.217352,复兴西路44弄
曹杨华庭,59,65250.0,0.0102204,121.412079,31.244259000000003,杏山路500弄
永嘉路612弄小区,9,119948.0,-0.21991100000000002,121.455455,31.211406,永嘉路612弄
凉城路500弄小区,28,58420.0,0.0405991,121.478096,31.296436,凉城路500弄
共江小区,32,49775.0,-0.0207233,121.45334799999999,31.333170000000003,共江路1128弄
金桥花园,44,74846.0,-0.00204184,121.44079199999999,31.224281,延安西路610弄48号
龙吴路11弄小区,60,66554.0,0.0209089,121.449055,31.180560999999997,龙吴路11弄
三元及地苑,2,53160.0,0.06864110000000001,121.37691799999999,31.262155,嘉定铜川路2558弄
爱和大厦,5,64267.0,-0.0929201,121.45321100000001,31.194677000000002,零陵路629号
泰宸复兴苑,70,43832.0,0.073924,121.316978,31.237853,鹤旋路155弄
梅兰坊小区,28,107527.0,-0.00624873,121.482924,31.221778999999998,黄陂南路596弄
统北村,18,58914.0,0.0266369,121.466601,31.264739000000002,中山北路758弄
丽景公寓,34,23572.0,0.154194,121.24943400000001,31.380636,塔城路515弄
新上海弄里人家,19,39507.0,0.0571788,121.344823,31.137534999999996,九亭大街265弄
淞南二村,118,43009.0,-0.00764507,121.493601,31.34876,淞南二村
汇丽花园,367,80026.0,0.027601900000000002,121.436002,31.241582,长寿路822弄45支弄1-25号
中化新村,9,56596.0,0.0996441,121.42359499999999,31.238277000000004,白玉路23弄
音乐广场,494,74973.0,0.0622754,121.450202,31.251494,江宁路1220弄
成都北路337弄旧里,1,100000.0,-0.033134500000000004,121.472544,31.239753999999998,成都北路337弄
西谈家渡路39弄小区,9,53521.0,-0.0808062,121.429419,31.241574,西谈家渡路39弄
虹桥乐庭,449,96391.0,0.00778726,121.43261499999998,31.200064,虹桥路666弄
金盛小区,6,18207.0,-0.00790625,121.413597,31.104440000000004,银都路2688弄
淞南五村,63,45363.0,0.06601839999999999,121.492023,31.343703,淞南五村101-104号
海宁路331号小区,4,35772.0,-0.00491501,121.493168,31.256051,海宁路331号
东方花园二期,476,76471.0,0.043692400000000006,121.37090500000001,31.150598,新镇路603弄
古北壹号(别墅),53,145280.0,0.141903,121.403208,31.192390000000003,红松东路1099弄
保利建工西郊锦庐(公寓),66,45451.0,0.0123524,121.234385,31.128504,业文路189弄
华尔登广场,10,52985.0,-0.00288313,121.45436299999999,31.222094,长乐路801号
永和二村,120,52047.0,0.0118136,121.436849,31.297974,"原平路777弄,原平路689弄,高平路860弄,高平路774弄"
明珠家园,161,91020.0,0.0273505,121.493695,31.208699,瞿溪路501弄
安西小区,71,76432.0,0.0705023,121.449652,31.244932000000002,"安远路383号,西康路911号,安远路389弄1-35号,西康路885号,安远路375号,西康路907号,西康路891号,西康路879号,安远路369号"
红明二村,70,56627.0,0.023244,121.380549,31.168459999999996,虹莘路3553弄
育秀公寓,9,23308.0,-0.00423669,121.467605,30.916582000000002,育秀西区518-525号
中山元一新苑,19,81186.0,-0.0209084,121.422251,31.205154999999998,中山西路1039弄1-8号
广交小区,3,52654.0,-0.021494799999999998,121.44250500000001,31.203259000000003,广元西路50弄1-15号
呼玛教师公寓(呼玛三村),67,47260.0,-0.00116169,121.448052,31.343783000000002,呼玛三村92-139号
东宝兴路272弄小区,2,54695.0,-0.0281111,121.487851,31.263771999999996,东宝兴路272弄
徐汇御景苑,172,77668.0,0.0410543,121.453326,31.172797999999997,龙吴路288弄1-13号
沙田大厦,18,62520.0,-0.09145189999999999,121.44068200000001,31.243889000000003,长寿路569弄1号
虹景花苑,2,58478.0,-0.019754900000000002,121.40490700000001,31.209002,虹古路11弄2-30号
欧洲花园,151,68818.0,0.0261746,121.49923000000001,31.269883,临平北路89弄
虹北公寓,64,53878.0,-0.00528589,121.480396,31.320665,安汾路780弄
东镇小区,77,79350.0,-0.015425999999999999,121.440607,31.208949,法华镇路25弄
中瀛建德苑,27,21944.0,-0.0324135,121.41859099999999,31.65128,东引路877弄
静安新城五区,597,59228.0,0.0525928,121.38975400000001,31.169286,漕宝路1467弄5区
德园路328弄小区,9,36545.0,0.0212524,121.317311,31.298555,德园路328弄
中康公寓,3,54000.0,,121.467685,31.241381,新闸路777弄
水岸华府,77,59448.0,,121.40598899999999,31.299683,"真大路420弄,真朋路99弄"
天馨花园(公寓),856,41586.0,0.0174818,121.43579199999999,31.367790999999997,蕴川路1498弄
北欧丽景,13,38557.0,0.00216268,121.43743400000001,31.021788,沧源路755弄126-190号
梦家园,9,42587.0,0.222431,121.46690500000001,31.329084,共和二村71-77号
祥和公寓,11,36256.0,-0.00647077,121.26851299999998,31.122511,横港路49弄
临泷佳苑,1,23802.0,0.046122,121.31618,31.068114,新南街358号
天诚花苑,75,65144.0,-0.00541519,121.428647,31.218538,武夷路416弄
天龙公寓,24,62889.0,0.0307059,121.451723,31.185406,天钥桥路907号
四平路22弄小区,9,66010.0,-0.39105300000000004,121.494254,31.260440000000003,四平路22弄
龙柏六村,145,53706.0,0.00728873,121.372681,31.179572999999998,龙柏六村
中州路60号小区,9,56428.0,-0.025921299999999998,121.48934399999999,31.257746,中州路60号
鑫山汇众苑,78,52032.0,0.0286447,121.344124,31.128792999999998,沪亭南路299弄
石化二村,28,15909.0,-0.013215200000000002,121.34414199999999,30.720316999999998,金零路1000号
白俄罗斯公寓,3,49963.0,-0.16734200000000002,121.444943,31.212465,泰安路20号
南洋新都,187,73261.0,-0.00185153,121.38860700000001,31.220126,天山路177弄1-44号
桥英馨苑,2,19815.0,0.000410861,121.34229199999999,30.730255,石化龙胜路666弄
人乐三村,19,33158.0,-0.0465204,121.231858,31.019034,人乐三村
宁锦小区,19,73558.0,0.0273607,121.40768999999999,31.222583,锦屏路71弄1-23号
菊园嘉宁坊,37,30709.0,0.00173224,121.263703,31.403978000000002,棋盘路998弄
解放一村,9,23243.0,0.0709308,121.46011000000001,30.920659999999998,解放新村2-55号
馨亭家苑(别墅),18,40362.0,0.00171156,121.311727,31.152753999999998,涞坊路1033弄
保利海上五月花(别墅),1,40700.0,0.00117055,121.264424,31.411153000000002,永靖路899弄
长鑫小区,9,77723.0,0.06438780000000001,121.48909099999999,31.243464000000003,天津路
吴兴路新里,67,166051.0,0.028874,121.451683,31.206219,吴兴路260号
上大阳光乾宁园,45,47789.0,0.014883799999999999,121.40935800000001,31.317090000000004,上大路218弄
新安公寓,9,74638.0,0.00698206,121.42391,31.208609000000003,安顺路158弄3-15号
真北二街坊,108,49813.0,-0.0643793,121.402873,31.264331,"大渡河路2030弄,桃浦路243-267号(单号),真北支路263弄,桃浦路261弄,大渡河路2070弄"
康泉小区,10,52744.0,-0.0315164,121.447627,31.322832000000002,"三泉路820弄,三泉路770弄"
红旗五村,75,34039.0,0.00275996,121.40831000000001,31.017090999999997,碧江路401弄1-103号
徐汇新城(别墅),67,59480.0,0.00229288,121.45963200000001,31.137309000000002,龙吴路1727弄
梅陇一村,61,52533.0,-0.0222781,121.418772,31.143834000000002,"梅陇一村46弄,梅陇一村45弄,梅陇一村"
阳光威尼斯一期,108,49201.0,0.00560088,121.377807,31.267536,祁连山南路2727弄
航华二村三街坊,208,44663.0,-0.0209708,121.353071,31.175832,航华二村三街坊115-178号
茂名南路24弄小区,38,99937.0,-0.00121652,121.46619,31.228178999999997,茂名南路24弄
南塘浜路123弄小区,18,59846.0,0.0611115,121.479331,31.209771999999997,南塘浜路123弄
天地苑,71,63811.0,-0.0146976,121.491634,31.164808,西营南路17弄
华新中心邨,2,30000.0,,121.29281999999999,31.225628000000004,"纪翟路1135弄59支弄,纪翟路1135弄58支弄"
佳松苑,107,9499.0,-0.09554580000000001,121.334402,30.886117,亭卫公路9299弄
新闵小区,116,34999.0,,121.431995,31.01142,"江川东路863弄,新闵路522弄"
罗阳五村莲盛花苑,159,50318.0,-0.0386412,121.41101200000001,31.127855,罗锦路568弄
振鑫花苑(一期),32,51042.0,0.00385335,121.37622900000001,31.255186,嘉定丰庄北路499弄
星纪花苑(北区),21,52132.0,-0.0518947,121.453506,31.320677000000003,保德路921弄
新城上坤樾山璟里(别墅),13,45052.0,-0.043664,121.24748999999998,31.101964000000002,洞塔路500弄
共和新路4605弄小区,9,51890.0,-0.0293004,121.455216,31.323220000000003,共和新路4605弄
远洋香奈,516,45678.0,0.018546599999999996,121.436742,31.399843,杨泰路2158弄
新梅花苑(西区),251,51277.0,-0.024666099999999996,121.393925,31.130658,报春路488弄
宋家滩小区,39,58777.0,-0.026246199999999997,121.407082,31.227214,"大渡河路21弄,大渡河路95弄,光复西路2369弄"
林村,87,136093.0,0.0130531,121.46099,31.231069,威海路910弄5-124号
宜川路350号小区,9,59778.0,-0.00319643,121.443344,31.269939,宜川路350号
华山路319号小区,1,131019.0,0.060545,121.453558,31.225735999999998,华山路319号
永康路109弄小区,30,138817.0,-0.0148563,121.46338899999999,31.216542999999998,永康路109弄
东方豪园(公寓),64,38286.0,-0.018171200000000002,121.28213999999998,31.33506,宝安公路3518弄
泗塘二村,154,47155.0,-0.0319833,121.461471,31.342557,泗塘二村
罗阳七村华宝小区,348,52401.0,-0.00113911,121.40778600000002,31.129361,罗阳路750弄
张园,10,85845.0,-0.21731999999999999,121.466945,31.234359,威海路590弄84支弄2-8号
绿地海湾,419,9483.0,0.0219753,121.235891,30.325463,"海达路,近金源大道"
名泉苑,10,60025.0,-0.00415903,121.43221100000001,31.269245,甘泉路630弄
红树林赞成铂廷别墅,18,25544.0,-0.030657900000000002,121.34063,30.756071000000002,卫零北路800弄
蔷薇八村,10,41798.0,0.00751129,121.43449,31.121192999999998,虹梅南路1660弄
和泰花园,134,63377.0,-0.011977,121.457742,31.263865000000003,沪太路555弄
漕河景苑,394,95839.0,0.056865399999999997,121.436024,31.171058000000002,康健路58弄
水清嘉苑,50,61389.0,0.0210439,121.38779699999999,31.122714000000002,水清路378弄25支弄
漓江山水花园,158,66327.0,0.0191706,121.452506,31.12252,华泾路999弄
韶嘉公寓,10,63652.0,-0.0691672,121.485193,31.304096,车站北路188弄14-23号
石泉路49弄小区,59,57221.0,0.0024599,121.43548899999999,31.258498,石泉路49弄
